Key,bmi,gender,is_training,name
1015,29.0495867769,Female,1,img_1015.bmp
1018,26.6388067724,Female,1,img_1018.bmp
1020,35.2584876543,Male,1,img_1020.bmp
1022,31.2444444444,Male,1,img_1022.bmp
1023,26.2453333333,Male,1,img_1023.bmp
1024,40.8243243243,Male,1,img_1024.bmp
1025,36.2027027027,Male,1,img_1025.bmp
1028,41.8369371157,Male,1,img_1028.bmp
1029,27.8912914104,Male,1,img_1029.bmp
1030,28.2067901235,Male,1,img_1030.bmp
1031,27.1219135802,Male,1,img_1031.bmp
1032,40.2887110727,Female,1,img_1032.bmp
1033,25.0854238754,Female,1,img_1033.bmp
1038,45.1537629758,Male,1,img_1038.bmp
1039,25.3894896194,Male,1,img_1039.bmp
1040,29.3723599633,Male,1,img_1040.bmp
1041,27.4357208448,Male,1,img_1041.bmp
1043,31.0011259148,Male,1,img_1043.bmp
1047,35.2824836342,Male,1,img_1047.bmp
1050,32.6324301617,Male,1,img_1050.bmp
1052,29.267755102,Female,1,img_1052.bmp
1053,22.9551020408,Female,1,img_1053.bmp
1055,26.6228558699,Female,1,img_1055.bmp
1060,30.7024489796,Male,1,img_1060.bmp
1061,24.9636734694,Male,1,img_1061.bmp
1062,47.2416,Male,1,img_1062.bmp
1064,29.9831382662,Male,1,img_1064.bmp
1066,41.19140625,Female,1,img_1066.bmp
1067,38.6169433594,Female,1,img_1067.bmp
1068,63.9090909091,Female,1,img_1068.bmp
1069,44.7040863177,Female,1,img_1069.bmp
1072,30.6804205515,Male,1,img_1072.bmp
1073,27.8912914104,Male,1,img_1073.bmp
1074,44.1809210526,Male,1,img_1074.bmp
1075,29.8190789474,Male,1,img_1075.bmp
1076,36.9756738988,Male,1,img_1076.bmp
1077,26.5762656147,Male,1,img_1077.bmp
1078,47.1248852158,Female,1,img_1078.bmp
1079,31.6317722681,Female,1,img_1079.bmp
1080,37.1189164371,Female,1,img_1080.bmp
1082,33.084251607,Female,1,img_1082.bmp
1083,26.790174472,Female,1,img_1083.bmp
1084,38.9473684211,Male,1,img_1084.bmp
1086,38.1182222222,Male,1,img_1086.bmp
1087,27.4951111111,Male,1,img_1087.bmp
1089,31.2444444444,Female,1,img_1089.bmp
1090,42.8738975418,Male,1,img_1090.bmp
1091,36.2779133046,Male,1,img_1091.bmp
1093,30.0681666295,Female,1,img_1093.bmp
1094,32.1884030775,Male,1,img_1094.bmp
1095,28.8904109589,Male,1,img_1095.bmp
1096,39.3267746914,Male,1,img_1096.bmp
1098,24.4429327286,Female,1,img_1098.bmp
1100,37.1013513514,Male,1,img_1100.bmp
1101,25.5472972973,Male,1,img_1101.bmp
1102,36.0140739351,Male,1,img_1102.bmp
1105,28.3716216216,Male,1,img_1105.bmp
1107,35.0126953125,Female,1,img_1107.bmp
1110,24.1385030864,Male,1,img_1110.bmp
1112,40.7212854592,Male,1,img_1112.bmp
1115,32.573847182,Female,1,img_1115.bmp
1116,47.5494276795,Female,1,img_1116.bmp
1117,41.1485431842,Female,1,img_1117.bmp
1118,44.2090835797,Female,1,img_1118.bmp
1119,40.8083848428,Female,1,img_1119.bmp
1120,31.6317722681,Female,1,img_1120.bmp
1122,56.5269387755,Male,1,img_1122.bmp
1124,78.9081632653,Male,1,img_1124.bmp
1125,48.2057142857,Male,1,img_1125.bmp
1128,40.8243243243,Male,1,img_1128.bmp
1129,33.1216216216,Male,1,img_1129.bmp
1131,20.9802571166,Female,1,img_1131.bmp
1132,41.5346679688,Female,1,img_1132.bmp
1133,34.6694335938,Female,1,img_1133.bmp
1137,24.1413023081,Male,1,img_1137.bmp
1138,34.7476586889,Female,1,img_1138.bmp
1139,30.1755983351,Female,1,img_1139.bmp
1140,46.0206308272,Male,1,img_1140.bmp
1144,38.0082179931,Female,1,img_1144.bmp
1147,29.6981632653,Male,1,img_1147.bmp
1149,30.0354003906,Female,1,img_1149.bmp
1150,28.7716962525,Male,1,img_1150.bmp
1151,23.6875410914,Male,1,img_1151.bmp
1152,29.0382785467,Male,1,img_1152.bmp
1153,25.8455882353,Male,1,img_1153.bmp
1154,41.3191836735,Male,1,img_1154.bmp
1157,27.8912914104,Male,1,img_1157.bmp
1158,44.1930943892,Male,1,img_1158.bmp
1160,56.24,Male,1,img_1160.bmp
1161,32.4942222222,Male,1,img_1161.bmp
1162,37.7644628099,Female,1,img_1162.bmp
1163,32.1159320478,Female,1,img_1163.bmp
1166,26.7577854671,Male,1,img_1166.bmp
1167,25.9976211073,Male,1,img_1167.bmp
1169,19.9668639053,Female,1,img_1169.bmp
1171,26.4967268399,Male,1,img_1171.bmp
1174,40.6177777778,Male,1,img_1174.bmp
1175,30.1196444444,Male,1,img_1175.bmp
1177,34.5389266818,Female,1,img_1177.bmp
1178,39.1512586322,Female,1,img_1178.bmp
1179,32.2606371129,Female,1,img_1179.bmp
1180,47.4671052632,Male,1,img_1180.bmp
1181,41.3815789474,Male,1,img_1181.bmp
1182,44.9456449098,Female,1,img_1182.bmp
1184,32.8480015012,Female,1,img_1184.bmp
1185,24.6689810471,Female,1,img_1185.bmp
1187,21.5204081633,Male,1,img_1187.bmp
1189,20.1170655567,Female,1,img_1189.bmp
1190,28.3391561408,Female,1,img_1190.bmp
1192,40.024003174,Male,1,img_1192.bmp
1193,29.8436818092,Male,1,img_1193.bmp
1194,38.616349481,Female,1,img_1194.bmp
1195,30.7106401384,Female,1,img_1195.bmp
1196,28.4780092593,Male,1,img_1196.bmp
1197,26.4438657407,Male,1,img_1197.bmp
1198,25.1071428571,Male,1,img_1198.bmp
1199,22.237755102,Male,1,img_1199.bmp
1200,45.1389160156,Female,1,img_1200.bmp
1201,41.7062988281,Female,1,img_1201.bmp
1202,31.3777028367,Male,1,img_1202.bmp
1204,42.3752777778,Female,1,img_1204.bmp
1205,22.8475,Female,1,img_1205.bmp
1206,32.9932432432,Male,1,img_1206.bmp
1210,40.3466483012,Female,1,img_1210.bmp
1211,23.8852157943,Female,1,img_1211.bmp
1213,35.6075739645,Female,1,img_1213.bmp
1214,30.5409640944,Male,1,img_1214.bmp
1215,28.1702043245,Male,1,img_1215.bmp
1219,25.8455882353,Female,1,img_1219.bmp
1220,49.3305858766,Female,1,img_1220.bmp
1221,37.2719982179,Female,1,img_1221.bmp
1222,27.7518349534,Male,1,img_1222.bmp
1223,23.5681412418,Male,1,img_1223.bmp
1225,24.8165509259,Male,1,img_1225.bmp
1226,35.8201840894,Male,1,img_1226.bmp
1227,25.4207758054,Male,1,img_1227.bmp
1228,28.3190917969,Female,1,img_1228.bmp
1229,25.5729980469,Female,1,img_1229.bmp
1230,44.5888534434,Male,1,img_1230.bmp
1234,33.9023919753,Male,1,img_1234.bmp
1236,24.36357908,Male,1,img_1236.bmp
1238,28.2067901235,Male,1,img_1238.bmp
1240,41.8369371157,Male,1,img_1240.bmp
1241,25.1021622694,Male,1,img_1241.bmp
1243,31.6607243385,Male,1,img_1243.bmp
1244,32.9448223734,Female,1,img_1244.bmp
1245,30.8193499622,Female,1,img_1245.bmp
1246,28.1889062152,Female,1,img_1246.bmp
1247,24.273780352,Female,1,img_1247.bmp
1249,34.9587164571,Male,1,img_1249.bmp
1253,24.8864746094,Female,1,img_1253.bmp
1254,32.0945945946,Male,1,img_1254.bmp
1255,21.8243243243,Male,1,img_1255.bmp
1258,61.9587402344,Female,1,img_1258.bmp
1259,46.5119628906,Female,1,img_1259.bmp
1262,39.1671428571,Male,1,img_1262.bmp
1263,31.9936734694,Male,1,img_1263.bmp
1265,24.5332653061,Male,1,img_1265.bmp
1266,38.9204152249,Male,1,img_1266.bmp
1267,26.6057525952,Male,1,img_1267.bmp
1268,35.896264445,Female,1,img_1268.bmp
1270,52.4130177515,Female,1,img_1270.bmp
1272,39.9342838049,Female,1,img_1272.bmp
1273,32.1040320784,Female,1,img_1273.bmp
1274,29.9831382662,Male,1,img_1274.bmp
1276,29.950295858,Female,1,img_1276.bmp
1278,39.6805795848,Male,1,img_1278.bmp
1279,30.2545415225,Male,1,img_1279.bmp
1281,38.0791666667,Male,1,img_1281.bmp
1283,28.7268135904,Female,1,img_1283.bmp
1284,36.3101536911,Female,1,img_1284.bmp
1285,24.2658100277,Female,1,img_1285.bmp
1286,31.7067346939,Male,1,img_1286.bmp
1288,29.6464100346,Male,1,img_1288.bmp
1289,26.3016868512,Male,1,img_1289.bmp
1290,36.4878892734,Male,1,img_1290.bmp
1291,25.8455882353,Male,1,img_1291.bmp
1293,46.5122873346,Male,1,img_1293.bmp
1294,36.2779133046,Male,1,img_1294.bmp
1295,24.4051416776,Male,1,img_1295.bmp
1296,45.1882460973,Female,1,img_1296.bmp
1297,33.084251607,Female,1,img_1297.bmp
1299,30.4065743945,Male,1,img_1299.bmp
1302,44.9891660368,Female,1,img_1302.bmp
1303,28.1625094482,Female,1,img_1303.bmp
1305,21.2547241119,Female,1,img_1305.bmp
1307,29.950295858,Male,1,img_1307.bmp
1309,23.0782828283,Female,1,img_1309.bmp
1310,36.2779133046,Male,1,img_1310.bmp
1312,37.1189164371,Male,1,img_1312.bmp
1314,34.4326530612,Male,1,img_1314.bmp
1317,25.8244897959,Female,1,img_1317.bmp
1318,51.3513513514,Male,1,img_1318.bmp
1319,28.2432432432,Male,1,img_1319.bmp
1320,22.8643350412,Male,1,img_1320.bmp
1321,20.3586544888,Male,1,img_1321.bmp
1322,47.4910865078,Male,1,img_1322.bmp
1323,36.9375117283,Male,1,img_1323.bmp
1328,40.3466483012,Female,1,img_1328.bmp
1329,25.8218549128,Female,1,img_1329.bmp
1330,47.2947204277,Female,1,img_1330.bmp
1331,33.6700824237,Female,1,img_1331.bmp
1332,40.7173089775,Male,1,img_1332.bmp
1333,27.7190911116,Male,1,img_1333.bmp
1334,37.3020408163,Male,1,img_1334.bmp
1335,31.5632653061,Male,1,img_1335.bmp
1336,23.6724489796,Male,1,img_1336.bmp
1337,21.5204081633,Male,1,img_1337.bmp
1338,30.6804205515,Male,1,img_1338.bmp
1339,23.7075976989,Male,1,img_1339.bmp
1341,27.4357208448,Male,1,img_1341.bmp
1342,36.8415217939,Female,1,img_1342.bmp
1343,30.9964726631,Female,1,img_1343.bmp
1344,40.0540540541,Male,1,img_1344.bmp
1345,27.6013513514,Male,1,img_1345.bmp
1346,38.3681777778,Male,1,img_1346.bmp
1348,45.0565019396,Male,1,img_1348.bmp
1351,23.9115646259,Female,1,img_1351.bmp
1352,30.6804205515,Male,1,img_1352.bmp
1353,23.7075976989,Male,1,img_1353.bmp
1355,32.9188345473,Female,1,img_1355.bmp
1356,25.4375,Male,1,img_1356.bmp
1357,22.7598684211,Male,1,img_1357.bmp
1358,27.9765306122,Male,1,img_1358.bmp
1360,58.2366863905,Female,1,img_1360.bmp
1361,34.6092307692,Female,1,img_1361.bmp
1362,35.236132769,Male,1,img_1362.bmp
1365,26.4674012856,Female,1,img_1365.bmp
1367,28.9719313878,Male,1,img_1367.bmp
1368,46.9634986226,Female,1,img_1368.bmp
1370,37.5852082869,Male,1,img_1370.bmp
1372,32.277318641,Female,1,img_1372.bmp
1375,28.6283783784,Male,1,img_1375.bmp
1376,48.8097599683,Male,1,img_1376.bmp
1377,41.6974806586,Male,1,img_1377.bmp
1378,25.6035379813,Female,1,img_1378.bmp
1379,21.7630072841,Female,1,img_1379.bmp
1380,25.1021622694,Male,1,img_1380.bmp
1381,22.5919460425,Male,1,img_1381.bmp
1383,31.9545454545,Female,1,img_1383.bmp
1385,27.472972973,Male,1,img_1385.bmp
1386,37.2348740329,Male,1,img_1386.bmp
1388,51.2482840237,Female,1,img_1388.bmp
1389,45.2582248521,Female,1,img_1389.bmp
1390,38.9669942051,Female,1,img_1390.bmp
1391,27.4540186445,Female,1,img_1391.bmp
1393,33.7714392944,Male,1,img_1393.bmp
1394,31.9545454545,Female,1,img_1394.bmp
1395,28.7268135904,Female,1,img_1395.bmp
1399,25.8401596303,Male,1,img_1399.bmp
1401,22.7314024995,Male,1,img_1401.bmp
1403,21.9543063774,Male,1,img_1403.bmp
1406,55.9079973268,Female,1,img_1406.bmp
1407,46.5116952551,Female,1,img_1407.bmp
1411,20.1733241506,Male,1,img_1411.bmp
1414,39.9342838049,Male,1,img_1414.bmp
1415,32.8870572511,Male,1,img_1415.bmp
1417,29.4539473684,Male,1,img_1417.bmp
1418,39.3106122449,Male,1,img_1418.bmp
1419,32.5675510204,Male,1,img_1419.bmp
1420,44.6240234375,Female,1,img_1420.bmp
1422,28.0550304558,Male,1,img_1422.bmp
1423,25.5448435203,Male,1,img_1423.bmp
1424,36.2779133046,Male,1,img_1424.bmp
1425,27.0435353725,Male,1,img_1425.bmp
1426,36.8716326531,Male,1,img_1426.bmp
1429,27.4544378698,Female,1,img_1429.bmp
1431,21.5204081633,Male,1,img_1431.bmp
1433,22.8786982249,Male,1,img_1433.bmp
1435,28.8862456747,Female,1,img_1435.bmp
1437,26.3839369488,Male,1,img_1437.bmp
1440,31.0081915564,Male,1,img_1440.bmp
1441,25.1018693552,Male,1,img_1441.bmp
1443,34.6092307692,Female,1,img_1443.bmp
1444,46.8076034447,Female,1,img_1444.bmp
1445,25.9878176854,Female,1,img_1445.bmp
1447,24.6293252595,Female,1,img_1447.bmp
1448,41.8675555556,Male,1,img_1448.bmp
1449,24.7456,Male,1,img_1449.bmp
1450,32.5462962963,Male,1,img_1450.bmp
1453,29.598351526,Male,1,img_1453.bmp
1454,30.4734471758,Male,1,img_1454.bmp
1455,20.3156314506,Male,1,img_1455.bmp
1458,44.7511574074,Male,1,img_1458.bmp
1459,33.2243441358,Male,1,img_1459.bmp
1461,28.12,Male,1,img_1461.bmp
1462,22.3488321799,Female,1,img_1462.bmp
1463,19.7642733564,Female,1,img_1463.bmp
1464,33.4955632716,Male,1,img_1464.bmp
1466,32.9188345473,Female,1,img_1466.bmp
1471,26.7763157895,Male,1,img_1471.bmp
1474,38.5135135135,Male,1,img_1474.bmp
1477,19.8888393852,Female,1,img_1477.bmp
1478,36.1762234825,Female,1,img_1478.bmp
1479,21.4104179794,Female,1,img_1479.bmp
1480,32.0044224766,Female,1,img_1480.bmp
1484,27.517949827,Male,1,img_1484.bmp
1485,23.2610294118,Male,1,img_1485.bmp
1487,29.0888157895,Male,1,img_1487.bmp
1488,25.9389010117,Male,1,img_1488.bmp
1489,24.2654235271,Male,1,img_1489.bmp
1491,17.7189666037,Female,1,img_1491.bmp
1494,33.2781065089,Male,1,img_1494.bmp
1495,29.1183431953,Male,1,img_1495.bmp
1496,31.7464818315,Male,1,img_1496.bmp
1497,27.4643982357,Male,1,img_1497.bmp
1499,24.8165509259,Male,1,img_1499.bmp
1501,24.36357908,Male,1,img_1501.bmp
1502,39.1554054054,Male,1,img_1502.bmp
1504,51.6437098255,Female,1,img_1504.bmp
1506,36.4733700643,Female,1,img_1506.bmp
1509,27.8912914104,Male,1,img_1509.bmp
1510,34.0202702703,Male,1,img_1510.bmp
1511,26.3175675676,Male,1,img_1511.bmp
1512,25.2134105591,Female,1,img_1512.bmp
1514,27.1176757812,Female,1,img_1514.bmp
1515,23.6850585938,Female,1,img_1515.bmp
1519,28.4780092593,Male,1,img_1519.bmp
1526,44.7040863177,Female,1,img_1526.bmp
1527,30.6634527089,Female,1,img_1527.bmp
1528,40.2887110727,Male,1,img_1528.bmp
1530,36.9145137576,Male,1,img_1530.bmp
1533,24.5112371351,Male,1,img_1533.bmp
1534,39.1512586322,Female,1,img_1534.bmp
1535,34.7663176654,Female,1,img_1535.bmp
1540,39.9928888889,Male,1,img_1540.bmp
1543,27.4357208448,Female,1,img_1543.bmp
1544,37.9304199219,Female,1,img_1544.bmp
1549,33.2243441358,Male,1,img_1549.bmp
1550,42.9077148438,Female,1,img_1550.bmp
1551,27.4609375,Female,1,img_1551.bmp
1552,28.1889062152,Male,1,img_1552.bmp
1553,23.4907551793,Male,1,img_1553.bmp
1555,19.9338374291,Male,1,img_1555.bmp
1556,37.8716216216,Male,1,img_1556.bmp
1557,27.6013513514,Male,1,img_1557.bmp
1558,44.6240234375,Female,1,img_1558.bmp
1561,29.1183431953,Female,1,img_1561.bmp
1562,32.6098632812,Female,1,img_1562.bmp
1565,32.0044224766,Female,1,img_1565.bmp
1566,40.8481445312,Female,1,img_1566.bmp
1568,32.0789359862,Female,1,img_1568.bmp
1569,20.5244377163,Female,1,img_1569.bmp
1570,32.9979591837,Male,1,img_1570.bmp
1571,22.9551020408,Male,1,img_1571.bmp
1573,29.4943771626,Female,1,img_1573.bmp
1575,26.3016868512,Female,1,img_1575.bmp
1576,31.6228373702,Female,1,img_1576.bmp
1577,24.0211937716,Female,1,img_1577.bmp
1579,29.0382785467,Male,1,img_1579.bmp
1580,30.6804205515,Male,1,img_1580.bmp
1581,23.7075976989,Male,1,img_1581.bmp
1582,34.2764497041,Female,1,img_1582.bmp
1584,33.5183784919,Male,1,img_1584.bmp
1586,69.7282285261,Male,1,img_1586.bmp
1587,56.200952192,Male,1,img_1587.bmp
1592,32.3830017301,Female,1,img_1592.bmp
1593,22.5008650519,Female,1,img_1593.bmp
1594,49.3250126497,Male,1,img_1594.bmp
1597,25.9324324324,Male,1,img_1597.bmp
1599,25.5375510204,Male,1,img_1599.bmp
1600,31.6142011834,Female,1,img_1600.bmp
1602,27.4323621228,Female,1,img_1602.bmp
1604,28.7933207309,Male,1,img_1604.bmp
1606,41.606122449,Male,1,img_1606.bmp
1607,33.7153061224,Male,1,img_1607.bmp
1608,36.3310810811,Male,1,img_1608.bmp
1609,26.9594594595,Male,1,img_1609.bmp
1610,29.2867262608,Male,1,img_1610.bmp
1611,25.8482037443,Male,1,img_1611.bmp
1615,27.2591836735,Male,1,img_1615.bmp
1616,33.2963867188,Female,1,img_1616.bmp
1617,24.5432128906,Female,1,img_1617.bmp
1620,39.5026014568,Female,1,img_1620.bmp
1621,36.2107180021,Female,1,img_1621.bmp
1623,33.2845993757,Female,1,img_1623.bmp
1624,37.2480536332,Female,1,img_1624.bmp
1625,32.991133218,Female,1,img_1625.bmp
1626,28.2426538108,Female,1,img_1626.bmp
1627,21.9485766758,Female,1,img_1627.bmp
1628,37.3574879227,Male,1,img_1628.bmp
1629,25.2495274102,Male,1,img_1629.bmp
1630,30.4945777778,Male,1,img_1630.bmp
1631,25.6204444444,Male,1,img_1631.bmp
1632,32.573847182,Female,1,img_1632.bmp
1634,38.7702702703,Male,1,img_1634.bmp
1636,51.9763557891,Male,1,img_1636.bmp
1637,36.6736723588,Male,1,img_1637.bmp
1640,40.6059651334,Male,1,img_1640.bmp
1642,44.0731095679,Male,1,img_1642.bmp
1643,26.4438657407,Male,1,img_1643.bmp
1644,41.19140625,Female,1,img_1644.bmp
1645,28.833984375,Female,1,img_1645.bmp
1646,41.19140625,Female,1,img_1646.bmp
1648,59.6873636183,Male,1,img_1648.bmp
1649,47.9730212259,Male,1,img_1649.bmp
1650,22.9551020408,Male,1,img_1650.bmp
1651,22.6681632653,Male,1,img_1651.bmp
1652,37.6994598765,Male,1,img_1652.bmp
1653,32.5462962963,Male,1,img_1653.bmp
1654,44.7511574074,Male,1,img_1654.bmp
1655,27.1219135802,Male,1,img_1655.bmp
1656,39.9337278107,Female,1,img_1656.bmp
1657,29.7839053254,Female,1,img_1657.bmp
1659,29.6464100346,Male,1,img_1659.bmp
1664,47.2505776097,Male,1,img_1664.bmp
1666,32.7614784206,Male,1,img_1666.bmp
1668,33.1414285714,Male,1,img_1668.bmp
1669,27.8330612245,Male,1,img_1669.bmp
1670,26.9515610652,Male,1,img_1670.bmp
1671,23.0782828283,Male,1,img_1671.bmp
1672,54.1237024221,Female,1,img_1672.bmp
1673,35.8797577855,Female,1,img_1673.bmp
1675,28.5405982906,Male,1,img_1675.bmp
1676,32.3538980361,Female,1,img_1676.bmp
1677,23.986510613,Female,1,img_1677.bmp
1678,36.9559611188,Male,1,img_1678.bmp
1679,28.5885736957,Male,1,img_1679.bmp
1680,33.891184573,Male,1,img_1680.bmp
1681,24.2079889807,Male,1,img_1681.bmp
1682,35.2824836342,Male,1,img_1682.bmp
1683,26.0783574688,Male,1,img_1683.bmp
1684,48.7271581601,Male,1,img_1684.bmp
1686,42.0629552549,Female,1,img_1686.bmp
1688,42.3648648649,Male,1,img_1688.bmp
1691,27.7518349534,Male,1,img_1691.bmp
1695,27.4609375,Female,1,img_1695.bmp
1696,40.8607419163,Male,1,img_1696.bmp
1697,32.4933544932,Male,1,img_1697.bmp
1700,33.2230623819,Male,1,img_1700.bmp
1701,29.236294896,Male,1,img_1701.bmp
1702,26.5784499055,Male,1,img_1702.bmp
1703,23.1823146398,Male,1,img_1703.bmp
1706,44.7040863177,Female,1,img_1706.bmp
1711,33.14316609,Male,1,img_1711.bmp
1712,31.7094594595,Male,1,img_1712.bmp
1713,24.6486486486,Male,1,img_1713.bmp
1714,50.9743652344,Female,1,img_1714.bmp
1716,31.8820861678,Female,1,img_1716.bmp
1722,36.9145137576,Male,1,img_1722.bmp
1723,29.5316110061,Male,1,img_1723.bmp
1727,23.3855102041,Female,1,img_1727.bmp
1728,31.8820861678,Female,1,img_1728.bmp
1731,39.4540816327,Male,1,img_1731.bmp
1734,33.4695496925,Male,1,img_1734.bmp
1735,29.285855981,Male,1,img_1735.bmp
1736,29.1772460938,Female,1,img_1736.bmp
1737,25.7446289062,Female,1,img_1737.bmp
1738,43.8494096681,Female,1,img_1738.bmp
1739,32.8870572511,Female,1,img_1739.bmp
1740,30.6804205515,Male,1,img_1740.bmp
1741,24.4048799841,Male,1,img_1741.bmp
1743,30.5121527778,Male,1,img_1743.bmp
1744,34.1668319778,Male,1,img_1744.bmp
1746,27.6208284024,Female,1,img_1746.bmp
1748,52.3355263158,Male,1,img_1748.bmp
1749,43.6940789474,Male,1,img_1749.bmp
1751,27.7999614198,Male,1,img_1751.bmp
1752,32.277318641,Male,1,img_1752.bmp
1755,35.4379332073,Female,1,img_1755.bmp
1756,35.8278236915,Female,1,img_1756.bmp
1757,34.0525711662,Female,1,img_1757.bmp
1758,28.8153263533,Female,1,img_1758.bmp
1759,26.6228558699,Female,1,img_1759.bmp
1761,25.6810204082,Male,1,img_1761.bmp
1763,23.0536265432,Male,1,img_1763.bmp
1764,39.5759054232,Male,1,img_1764.bmp
1765,29.0223306436,Male,1,img_1765.bmp
1766,28.0550304558,Male,1,img_1766.bmp
1768,36.3238815375,Male,1,img_1768.bmp
1769,24.9542113001,Male,1,img_1769.bmp
1770,35.8673469388,Female,1,img_1770.bmp
1772,29.1560570988,Male,1,img_1772.bmp
1773,25.0877700617,Male,1,img_1773.bmp
1774,46.4934210526,Male,1,img_1774.bmp
1775,32.0098684211,Male,1,img_1775.bmp
1776,41.0488754325,Male,1,img_1776.bmp
1777,25.8455882353,Male,1,img_1777.bmp
1778,38.3910943079,Female,1,img_1778.bmp
1779,34.6996429322,Female,1,img_1779.bmp
1780,39.9256756757,Male,1,img_1780.bmp
1781,23.75,Male,1,img_1781.bmp
1782,24.4048799841,Male,1,img_1782.bmp
1783,20.2211862726,Male,1,img_1783.bmp
1784,41.5346679688,Female,1,img_1784.bmp
1785,36.2141113281,Female,1,img_1785.bmp
1786,39.0482266842,Male,1,img_1786.bmp
1788,27.8912914104,Male,1,img_1788.bmp
1790,32.7722674073,Male,1,img_1790.bmp
1792,35.5613965483,Male,1,img_1792.bmp
1793,25.7994445547,Male,1,img_1793.bmp
1794,30.2699012812,Male,1,img_1794.bmp
1796,30.8459183673,Male,1,img_1796.bmp
1798,43.5743801653,Female,1,img_1798.bmp
1801,36.3981352906,Male,1,img_1801.bmp
1802,38.7431111111,Male,1,img_1802.bmp
1803,32.4942222222,Male,1,img_1803.bmp
1805,21.9458896982,Female,1,img_1805.bmp
1806,37.2297297297,Male,1,img_1806.bmp
1808,44.3813131313,Female,1,img_1808.bmp
1809,32.277318641,Female,1,img_1809.bmp
1810,34.1100591716,Female,1,img_1810.bmp
1812,35.665316358,Male,1,img_1812.bmp
1816,36.6145833333,Male,1,img_1816.bmp
1818,59.874426079,Female,1,img_1818.bmp
1819,48.7387511478,Female,1,img_1819.bmp
1821,25.4945987654,Male,1,img_1821.bmp
1824,27.7518349534,Male,1,img_1824.bmp
1825,18.1293394168,Male,1,img_1825.bmp
1826,27.8581081081,Male,1,img_1826.bmp
1827,24.2635135135,Male,1,img_1827.bmp
1831,32.4847721067,Male,1,img_1831.bmp
1832,43.5260145682,Female,1,img_1832.bmp
1838,39.9337278107,Female,1,img_1838.bmp
1842,39.6689189189,Male,1,img_1842.bmp
1843,26.8310810811,Male,1,img_1843.bmp
1844,41.7872295736,Male,1,img_1844.bmp
1845,36.7668557026,Male,1,img_1845.bmp
1850,37.7432432432,Male,1,img_1850.bmp
1852,29.4511242604,Male,1,img_1852.bmp
1853,24.459408284,Male,1,img_1853.bmp
1855,29.1903114187,Female,1,img_1855.bmp
1856,34.9675605536,Male,1,img_1856.bmp
1857,25.8455882353,Male,1,img_1857.bmp
1858,62.2635135135,Male,1,img_1858.bmp
1859,36.5878378378,Male,1,img_1859.bmp
1861,24.680941358,Male,1,img_1861.bmp
1864,37.2719982179,Female,1,img_1864.bmp
1865,25.3700155937,Female,1,img_1865.bmp
1867,23.7075976989,Male,1,img_1867.bmp
1868,30.2620511803,Male,1,img_1868.bmp
1871,23.8159183673,Male,1,img_1871.bmp
1872,35.15,Male,1,img_1872.bmp
1875,24.4048799841,Male,1,img_1875.bmp
1877,30.9862258953,Male,1,img_1877.bmp
1878,28.3455112497,Female,1,img_1878.bmp
1879,22.8643350412,Female,1,img_1879.bmp
1880,39.1280148423,Male,1,img_1880.bmp
1881,25.4924945185,Male,1,img_1881.bmp
1883,26.3839369488,Male,1,img_1883.bmp
1888,37.8561851211,Male,1,img_1888.bmp
1889,32.3830017301,Male,1,img_1889.bmp
1892,34.2991180334,Male,1,img_1892.bmp
1893,27.0435353725,Male,1,img_1893.bmp
1894,36.3310810811,Male,1,img_1894.bmp
1895,26.0608108108,Male,1,img_1895.bmp
1897,32.4847721067,Male,1,img_1897.bmp
1898,25.2416187264,Male,1,img_1898.bmp
1899,23.8470541559,Male,1,img_1899.bmp
1900,33.6700824237,Male,1,img_1900.bmp
1901,25.0568055246,Male,1,img_1901.bmp
1902,28.5885736957,Male,1,img_1902.bmp
1903,23.7075976989,Male,1,img_1903.bmp
1906,45.9102040816,Male,1,img_1906.bmp
1907,30.5589795918,Male,1,img_1907.bmp
1908,38.9669942051,Female,1,img_1908.bmp
1909,29.9337364575,Female,1,img_1909.bmp
1910,32.9117238643,Male,1,img_1910.bmp
1911,26.636183297,Male,1,img_1911.bmp
1912,34.109010712,Male,1,img_1912.bmp
1913,23.0346565848,Male,1,img_1913.bmp
1914,33.5075999249,Male,1,img_1914.bmp
1915,29.2861700131,Male,1,img_1915.bmp
1916,31.4944,Male,1,img_1916.bmp
1917,24.3706666667,Male,1,img_1917.bmp
1919,31.597029321,Female,1,img_1919.bmp
1920,36.3119834711,Female,1,img_1920.bmp
1923,29.8565197429,Female,1,img_1923.bmp
1926,29.6819290674,Male,1,img_1926.bmp
1928,33.3707204369,Female,1,img_1928.bmp
1930,40.0908888394,Female,1,img_1930.bmp
1931,36.3323680107,Female,1,img_1931.bmp
1932,34.4531075963,Male,1,img_1932.bmp
1933,26.6228558699,Male,1,img_1933.bmp
1934,40.2341311134,Female,1,img_1934.bmp
1936,40.2760416667,Male,1,img_1936.bmp
1937,29.8341049383,Male,1,img_1937.bmp
1939,28.8872452334,Male,1,img_1939.bmp
1941,24.3706666667,Male,1,img_1941.bmp
1943,21.6254882812,Female,1,img_1943.bmp
1944,43.8018904321,Male,1,img_1944.bmp
1945,38.377507716,Male,1,img_1945.bmp
1946,46.8666666667,Male,1,img_1946.bmp
1947,41.2426666667,Male,1,img_1947.bmp
1949,21.2846020761,Male,1,img_1949.bmp
